feedback_id,user_id,raw_text,channel,aspect_category,urgency_score,label,timestamp
11869,674,System latency is terrible after the latest update.,Call Center Note,General Praise,0.9737,0,2026-08-22 17:41:33
11870,321,"Double charged on my credit card, fix this immediately!",Email Support,App Crash,0.6412,0,2026-08-25 11:36:33
11871,701,Customer support resolved my billing issue in 5 minutes.,Web Review,Shipping Delay,0.3188,1,2026-09-08 17:11:33
11872,854,"Great quality product, highly recommended!",Call Center Note,General Praise,0.3867,1,2026-09-04 01:30:33
11873,321,App keeps crashing during checkout payment step!,Mobile App,Product Quality,0.9133,0,2026-08-20 04:25:33
11874,431,System latency is terrible after the latest update.,Mobile App,Billing Defect,0.9498,0,2026-08-19 18:01:33
11875,583,Fast shipping and nice packaging.,Email Support,Shipping Delay,0.1702,1,2026-09-05 06:57:33
11876,486,Customer support resolved my billing issue in 5 minutes.,Web Review,General Praise,0.2241,1,2026-09-04 02:40:33
11877,180,"Major outage across the platform, unable to log in.",Call Center Note,App Crash,0.7268,0,2026-08-21 01:51:33
11878,960,"Great quality product, highly recommended!",Web Review,Product Quality,0.2845,1,2026-09-02 14:48:33
11879,671,"Great quality product, highly recommended!",Web Review,General Praise,0.2741,1,2026-08-29 08:43:33
11880,889,Package arrived damaged and customer support is ignoring my emails.,Email Support,General Praise,0.9421,0,2026-09-01 19:37:33
11881,295,"Major outage across the platform, unable to log in.",Web Review,Shipping Delay,0.9505,0,2026-08-21 15:56:33
11882,469,Love the new design update! Very smooth.,Call Center Note,App Crash,0.0783,1,2026-08-13 18:32:33
11883,477,"Great quality product, highly recommended!",Email Support,Product Quality,0.0376,1,2026-08-14 02:36:33
11884,757,Love the new design update! Very smooth.,Web Review,UI Ergonomics,0.2589,1,2026-08-15 12:23:33
11885,158,"Great quality product, highly recommended!",Call Center Note,Billing Defect,0.1097,1,2026-09-03 22:39:33
11886,584,Fast shipping and nice packaging.,Call Center Note,Billing Defect,0.1961,1,2026-08-15 06:08:33
11887,256,"Major outage across the platform, unable to log in.",Twitter,App Crash,0.9577,0,2026-08-17 06:52:33
11888,752,Love the new design update! Very smooth.,Mobile App,Shipping Delay,0.0224,1,2026-08-17 22:53:33
11889,298,"Great quality product, highly recommended!",Call Center Note,General Praise,0.3934,1,2026-08-14 06:37:33
11890,273,Package arrived damaged and customer support is ignoring my emails.,Call Center Note,General Praise,0.9591,0,2026-08-30 04:27:33
11891,783,Fast shipping and nice packaging.,Mobile App,Billing Defect,0.1666,1,2026-08-22 07:09:33
11892,185,Customer support resolved my billing issue in 5 minutes.,Twitter,UI Ergonomics,0.2916,1,2026-08-15 13:01:33
11893,519,"Double charged on my credit card, fix this immediately!",Twitter,General Praise,0.8755,0,2026-08-13 15:56:33
11894,449,"Major outage across the platform, unable to log in.",Web Review,Product Quality,0.7403,0,2026-08-17 10:27:33
11895,192,Fast shipping and nice packaging.,Twitter,General Praise,0.0353,1,2026-08-17 10:48:33
11896,120,"Major outage across the platform, unable to log in.",Twitter,Billing Defect,0.8506,0,2026-08-23 10:00:33
11897,841,Fast shipping and nice packaging.,Twitter,Shipping Delay,0.0325,1,2026-09-11 17:59:33
11898,855,Customer support resolved my billing issue in 5 minutes.,Twitter,Shipping Delay,0.299,1,2026-08-15 22:40:33
11899,243,Package arrived damaged and customer support is ignoring my emails.,Call Center Note,Shipping Delay,0.6712,0,2026-09-01 08:35:33
11900,304,"Double charged on my credit card, fix this immediately!",Twitter,Shipping Delay,0.7091,0,2026-08-25 07:42:33
11901,463,"Great quality product, highly recommended!",Call Center Note,Shipping Delay,0.037,1,2026-08-29 09:27:33
11902,803,Fast shipping and nice packaging.,Twitter,Billing Defect,0.3318,1,2026-09-09 03:38:33
11903,819,"Major outage across the platform, unable to log in.",Web Review,Shipping Delay,0.8275,0,2026-09-11 22:01:33
11904,816,"Great quality product, highly recommended!",Call Center Note,Product Quality,0.083,1,2026-08-25 18:10:33
11905,578,"Double charged on my credit card, fix this immediately!",Email Support,Billing Defect,0.7033,0,2026-08-18 18:21:33
11906,578,Customer support resolved my billing issue in 5 minutes.,Call Center Note,Shipping Delay,0.1901,1,2026-08-30 11:02:33
11907,207,Love the new design update! Very smooth.,Email Support,Billing Defect,0.1289,1,2026-08-20 17:48:33
11908,202,"Great quality product, highly recommended!",Twitter,Shipping Delay,0.1347,1,2026-08-27 10:57:33
11909,122,"Major outage across the platform, unable to log in.",Web Review,Product Quality,0.6745,0,2026-09-03 06:58:33
11910,584,Fast shipping and nice packaging.,Twitter,Shipping Delay,0.2924,1,2026-08-30 12:04:33
11911,407,Fast shipping and nice packaging.,Mobile App,App Crash,0.2714,1,2026-09-05 14:09:33
11912,691,System latency is terrible after the latest update.,Web Review,Product Quality,0.9096,0,2026-08-14 19:36:33
11913,711,"Double charged on my credit card, fix this immediately!",Call Center Note,App Crash,0.9689,0,2026-09-08 08:48:33
11914,907,Customer support resolved my billing issue in 5 minutes.,Mobile App,Billing Defect,0.2654,1,2026-08-27 14:13:33
11915,569,Customer support resolved my billing issue in 5 minutes.,Web Review,App Crash,0.3206,1,2026-09-03 11:30:33
11916,276,"Double charged on my credit card, fix this immediately!",Email Support,Shipping Delay,0.6802,0,2026-08-17 04:12:33
11917,841,"Double charged on my credit card, fix this immediately!",Twitter,App Crash,0.7746,0,2026-09-07 19:00:33
11918,263,"Great quality product, highly recommended!",Email Support,Billing Defect,0.002,1,2026-09-03 22:39:33
11919,583,Fast shipping and nice packaging.,Web Review,UI Ergonomics,0.2795,1,2026-08-24 13:33:33
11920,425,Love the new design update! Very smooth.,Twitter,UI Ergonomics,0.155,1,2026-08-28 09:42:33
11921,646,Fast shipping and nice packaging.,Mobile App,Shipping Delay,0.2388,1,2026-09-04 17:46:33
11922,723,Love the new design update! Very smooth.,Twitter,App Crash,0.0887,1,2026-08-30 07:36:33
11923,725,"Major outage across the platform, unable to log in.",Call Center Note,UI Ergonomics,0.9293,0,2026-08-17 00:48:33
11924,145,Customer support resolved my billing issue in 5 minutes.,Twitter,Shipping Delay,0.2,1,2026-09-02 07:59:33
11925,535,System latency is terrible after the latest update.,Twitter,Shipping Delay,0.8616,0,2026-08-27 16:12:33
11926,531,System latency is terrible after the latest update.,Twitter,App Crash,0.6139,0,2026-08-31 15:22:33
11927,184,Love the new design update! Very smooth.,Email Support,General Praise,0.186,1,2026-08-18 03:10:33
11928,112,Fast shipping and nice packaging.,Twitter,Shipping Delay,0.3214,1,2026-08-19 09:02:33
11929,111,Fast shipping and nice packaging.,Web Review,General Praise,0.2745,1,2026-08-31 19:11:33
11930,364,Love the new design update! Very smooth.,Mobile App,Product Quality,0.1212,1,2026-09-03 00:13:33
11931,964,Fast shipping and nice packaging.,Call Center Note,Shipping Delay,0.2848,1,2026-08-18 14:23:33
11932,492,Fast shipping and nice packaging.,Mobile App,App Crash,0.2127,1,2026-08-13 20:00:33
11933,627,"Major outage across the platform, unable to log in.",Call Center Note,General Praise,0.7031,0,2026-09-03 05:23:33
11934,224,Fast shipping and nice packaging.,Web Review,UI Ergonomics,0.1127,1,2026-08-30 05:23:33
11935,358,"Major outage across the platform, unable to log in.",Web Review,Shipping Delay,0.8746,0,2026-08-26 23:53:33
11936,283,Love the new design update! Very smooth.,Email Support,Shipping Delay,0.2171,1,2026-09-01 11:57:33
11937,136,Package arrived damaged and customer support is ignoring my emails.,Call Center Note,Billing Defect,0.7191,0,2026-08-29 18:37:33
11938,186,Fast shipping and nice packaging.,Call Center Note,Billing Defect,0.0995,1,2026-08-19 06:06:33
11939,381,Fast shipping and nice packaging.,Email Support,UI Ergonomics,0.1724,1,2026-09-10 14:36:33
11940,141,"Major outage across the platform, unable to log in.",Mobile App,Shipping Delay,0.8276,0,2026-08-30 11:36:33
11941,753,"Major outage across the platform, unable to log in.",Mobile App,UI Ergonomics,0.9907,0,2026-09-05 20:20:33
11942,752,Love the new design update! Very smooth.,Email Support,UI Ergonomics,0.1351,1,2026-08-31 18:07:33
11943,860,Package arrived damaged and customer support is ignoring my emails.,Mobile App,UI Ergonomics,0.8886,0,2026-08-18 19:35:33
11944,730,"Great quality product, highly recommended!",Call Center Note,Product Quality,0.398,1,2026-08-24 14:39:33
11945,584,Love the new design update! Very smooth.,Twitter,UI Ergonomics,0.1497,1,2026-08-26 00:33:33
11946,787,Customer support resolved my billing issue in 5 minutes.,Mobile App,Product Quality,0.1107,1,2026-08-31 15:52:33
11947,516,"Great quality product, highly recommended!",Twitter,Billing Defect,0.1091,1,2026-09-01 08:58:33
11948,713,"Great quality product, highly recommended!",Email Support,Billing Defect,0.1068,1,2026-08-23 14:09:33
11949,726,Package arrived damaged and customer support is ignoring my emails.,Email Support,General Praise,0.6884,0,2026-09-10 05:57:33
11950,436,Fast shipping and nice packaging.,Call Center Note,UI Ergonomics,0.2539,1,2026-09-04 03:54:33
11951,427,Love the new design update! Very smooth.,Email Support,UI Ergonomics,0.1372,1,2026-08-20 10:11:33
11952,814,Fast shipping and nice packaging.,Twitter,General Praise,0.0843,1,2026-08-31 06:28:33
11953,685,App keeps crashing during checkout payment step!,Mobile App,General Praise,0.8643,0,2026-09-04 15:50:33
11954,865,"Great quality product, highly recommended!",Call Center Note,Shipping Delay,0.0332,1,2026-08-27 08:30:33
11955,578,Package arrived damaged and customer support is ignoring my emails.,Mobile App,App Crash,0.7806,0,2026-09-10 22:56:33
11956,525,"Great quality product, highly recommended!",Mobile App,Shipping Delay,0.226,1,2026-09-07 20:11:33
11957,650,Customer support resolved my billing issue in 5 minutes.,Twitter,UI Ergonomics,0.1501,1,2026-09-10 03:33:33
11958,323,Love the new design update! Very smooth.,Twitter,Billing Defect,0.0388,1,2026-09-08 11:49:33
11959,852,"Double charged on my credit card, fix this immediately!",Web Review,Product Quality,0.9067,0,2026-09-01 02:37:33
11960,713,"Double charged on my credit card, fix this immediately!",Email Support,Shipping Delay,0.7673,0,2026-08-30 01:06:33
11961,645,"Great quality product, highly recommended!",Web Review,App Crash,0.2009,1,2026-08-31 21:39:33
11962,560,Fast shipping and nice packaging.,Twitter,App Crash,0.1145,1,2026-08-31 17:22:33
11963,881,"Major outage across the platform, unable to log in.",Web Review,General Praise,0.9319,0,2026-08-21 08:34:33
11964,768,Love the new design update! Very smooth.,Web Review,UI Ergonomics,0.1533,1,2026-09-01 04:34:33
11965,241,App keeps crashing during checkout payment step!,Call Center Note,Product Quality,0.8476,0,2026-09-05 10:13:33
11966,432,Fast shipping and nice packaging.,Call Center Note,App Crash,0.3782,1,2026-08-21 02:14:33
11967,479,Fast shipping and nice packaging.,Mobile App,General Praise,0.2737,1,2026-09-09 21:14:33
11968,984,Fast shipping and nice packaging.,Twitter,App Crash,0.2208,1,2026-09-03 08:25:33
11969,829,"Double charged on my credit card, fix this immediately!",Twitter,Shipping Delay,0.6701,0,2026-08-19 13:18:33
11970,572,App keeps crashing during checkout payment step!,Web Review,App Crash,0.6828,0,2026-09-09 23:19:33
11971,572,Customer support resolved my billing issue in 5 minutes.,Call Center Note,General Praise,0.3187,1,2026-08-18 13:49:33
11972,263,"Great quality product, highly recommended!",Twitter,UI Ergonomics,0.3488,1,2026-08-16 16:42:33
11973,516,App keeps crashing during checkout payment step!,Call Center Note,UI Ergonomics,0.8728,0,2026-08-31 01:17:33
11974,833,System latency is terrible after the latest update.,Call Center Note,Billing Defect,0.983,0,2026-09-10 03:23:33
11975,947,Love the new design update! Very smooth.,Mobile App,Shipping Delay,0.1754,1,2026-08-31 15:34:33
11976,833,Love the new design update! Very smooth.,Call Center Note,General Praise,0.1453,1,2026-09-12 01:59:33
11977,967,Love the new design update! Very smooth.,Email Support,Product Quality,0.0414,1,2026-08-18 14:30:33
11978,447,"Great quality product, highly recommended!",Twitter,App Crash,0.1652,1,2026-09-04 11:32:33
11979,810,App keeps crashing during checkout payment step!,Mobile App,UI Ergonomics,0.732,0,2026-09-04 21:20:33
11980,805,"Great quality product, highly recommended!",Web Review,Shipping Delay,0.137,1,2026-09-03 00:20:33
11981,879,"Great quality product, highly recommended!",Twitter,App Crash,0.2378,1,2026-09-06 06:20:33
11982,677,"Double charged on my credit card, fix this immediately!",Email Support,General Praise,0.9521,0,2026-08-26 18:30:33
11983,412,"Double charged on my credit card, fix this immediately!",Web Review,General Praise,0.8271,0,2026-09-02 12:51:33
11984,811,Customer support resolved my billing issue in 5 minutes.,Twitter,App Crash,0.2975,1,2026-09-10 03:54:33
11985,333,System latency is terrible after the latest update.,Mobile App,App Crash,0.7029,0,2026-09-09 01:27:33
11986,472,"Major outage across the platform, unable to log in.",Call Center Note,General Praise,0.6048,0,2026-09-06 00:55:33
11987,759,Customer support resolved my billing issue in 5 minutes.,Twitter,Product Quality,0.389,1,2026-09-05 07:44:33
11988,596,Package arrived damaged and customer support is ignoring my emails.,Twitter,Product Quality,0.7512,0,2026-09-04 10:56:33
11989,166,System latency is terrible after the latest update.,Email Support,App Crash,0.6057,0,2026-08-27 14:15:33
11990,896,"Double charged on my credit card, fix this immediately!",Mobile App,General Praise,0.7113,0,2026-08-22 11:31:33
11991,753,System latency is terrible after the latest update.,Mobile App,General Praise,0.8278,0,2026-09-06 08:53:33
11992,133,Customer support resolved my billing issue in 5 minutes.,Web Review,General Praise,0.1454,1,2026-08-18 00:22:33
11993,647,Love the new design update! Very smooth.,Call Center Note,Billing Defect,0.1086,1,2026-08-16 01:33:33
11994,916,Customer support resolved my billing issue in 5 minutes.,Twitter,General Praise,0.0979,1,2026-09-12 03:16:33
11995,567,Customer support resolved my billing issue in 5 minutes.,Twitter,Billing Defect,0.2759,1,2026-09-10 05:45:33
11996,294,Package arrived damaged and customer support is ignoring my emails.,Mobile App,App Crash,0.6365,0,2026-09-06 07:11:33
11997,699,"Double charged on my credit card, fix this immediately!",Call Center Note,UI Ergonomics,0.691,0,2026-09-03 15:31:33
11998,749,App keeps crashing during checkout payment step!,Mobile App,App Crash,0.7275,0,2026-09-04 06:50:33
11999,202,App keeps crashing during checkout payment step!,Call Center Note,Product Quality,0.7904,0,2026-08-23 07:14:33
12000,695,"Great quality product, highly recommended!",Web Review,Billing Defect,0.2277,1,2026-09-02 15:53:33
12001,750,Customer support resolved my billing issue in 5 minutes.,Call Center Note,UI Ergonomics,0.2356,1,2026-08-13 12:57:33
12002,604,System latency is terrible after the latest update.,Twitter,Shipping Delay,0.8405,0,2026-09-05 14:30:33
12003,406,"Great quality product, highly recommended!",Email Support,Product Quality,0.3806,1,2026-08-24 20:24:33
12004,740,"Major outage across the platform, unable to log in.",Web Review,Billing Defect,0.8012,0,2026-08-21 19:24:33
12005,621,"Great quality product, highly recommended!",Web Review,UI Ergonomics,0.3573,1,2026-08-20 22:35:33
12006,196,System latency is terrible after the latest update.,Web Review,Shipping Delay,0.8692,0,2026-09-11 13:09:33
12007,211,Customer support resolved my billing issue in 5 minutes.,Twitter,App Crash,0.0774,1,2026-08-27 11:57:33
12008,583,"Great quality product, highly recommended!",Mobile App,General Praise,0.3066,1,2026-08-27 04:09:33
12009,258,Customer support resolved my billing issue in 5 minutes.,Email Support,App Crash,0.2284,1,2026-08-22 06:01:33
12010,724,Customer support resolved my billing issue in 5 minutes.,Twitter,Shipping Delay,0.3409,1,2026-09-06 00:32:33
12011,375,Fast shipping and nice packaging.,Twitter,Shipping Delay,0.3119,1,2026-09-03 23:56:33
12012,413,"Great quality product, highly recommended!",Email Support,General Praise,0.1483,1,2026-08-29 15:00:33
12013,535,"Great quality product, highly recommended!",Call Center Note,UI Ergonomics,0.1799,1,2026-09-01 12:01:33
12014,518,System latency is terrible after the latest update.,Email Support,General Praise,0.6221,0,2026-08-19 21:15:33
12015,821,"Great quality product, highly recommended!",Twitter,App Crash,0.0078,1,2026-08-25 03:57:33
12016,537,Package arrived damaged and customer support is ignoring my emails.,Web Review,Shipping Delay,0.6095,0,2026-09-07 21:58:33
12017,732,Customer support resolved my billing issue in 5 minutes.,Call Center Note,UI Ergonomics,0.319,1,2026-08-25 23:39:33
12018,840,"Double charged on my credit card, fix this immediately!",Web Review,General Praise,0.6642,0,2026-09-09 12:03:33
12019,499,Love the new design update! Very smooth.,Web Review,App Crash,0.3125,1,2026-08-26 06:24:33
12020,157,Fast shipping and nice packaging.,Email Support,Shipping Delay,0.0237,1,2026-09-06 23:56:33
12021,237,Package arrived damaged and customer support is ignoring my emails.,Mobile App,Shipping Delay,0.6444,0,2026-09-01 08:22:33
12022,687,Customer support resolved my billing issue in 5 minutes.,Twitter,Product Quality,0.2359,1,2026-08-17 12:32:33
12023,881,"Great quality product, highly recommended!",Email Support,Product Quality,0.2291,1,2026-09-06 16:26:33
12024,888,Love the new design update! Very smooth.,Mobile App,General Praise,0.0562,1,2026-08-27 19:20:33
12025,556,"Great quality product, highly recommended!",Twitter,App Crash,0.362,1,2026-08-28 03:19:33
12026,303,Fast shipping and nice packaging.,Email Support,Shipping Delay,0.1449,1,2026-09-09 23:43:33
12027,757,Love the new design update! Very smooth.,Web Review,UI Ergonomics,0.0561,1,2026-08-31 13:17:33
12028,161,Love the new design update! Very smooth.,Call Center Note,Shipping Delay,0.3327,1,2026-08-14 06:06:33
12029,994,Love the new design update! Very smooth.,Email Support,Product Quality,0.3839,1,2026-09-04 21:49:33
12030,852,Package arrived damaged and customer support is ignoring my emails.,Mobile App,Product Quality,0.8537,0,2026-08-17 17:03:33
12031,917,Love the new design update! Very smooth.,Call Center Note,Billing Defect,0.2127,1,2026-09-08 15:17:33
12032,885,Customer support resolved my billing issue in 5 minutes.,Web Review,Shipping Delay,0.3008,1,2026-09-03 17:06:33
12033,174,Customer support resolved my billing issue in 5 minutes.,Twitter,General Praise,0.2602,1,2026-09-08 16:42:33
12034,857,"Major outage across the platform, unable to log in.",Web Review,Billing Defect,0.9124,0,2026-08-31 18:55:33
12035,499,Love the new design update! Very smooth.,Mobile App,Billing Defect,0.2495,1,2026-08-23 18:25:33
12036,328,"Double charged on my credit card, fix this immediately!",Call Center Note,General Praise,0.7035,0,2026-08-28 09:10:33
12037,688,Customer support resolved my billing issue in 5 minutes.,Email Support,General Praise,0.308,1,2026-09-08 18:29:33
12038,285,"Double charged on my credit card, fix this immediately!",Mobile App,Billing Defect,0.6825,0,2026-09-06 19:03:33
12039,653,Love the new design update! Very smooth.,Email Support,Billing Defect,0.3118,1,2026-08-28 10:05:33
12040,306,Customer support resolved my billing issue in 5 minutes.,Email Support,App Crash,0.2633,1,2026-09-01 19:50:33
12041,322,Customer support resolved my billing issue in 5 minutes.,Email Support,Billing Defect,0.3745,1,2026-08-19 18:23:33
12042,484,Fast shipping and nice packaging.,Mobile App,UI Ergonomics,0.0492,1,2026-08-23 00:14:33
12043,303,System latency is terrible after the latest update.,Twitter,UI Ergonomics,0.7754,0,2026-09-09 09:05:33
12044,618,Love the new design update! Very smooth.,Call Center Note,General Praise,0.3877,1,2026-09-06 00:34:33
12045,600,"Double charged on my credit card, fix this immediately!",Call Center Note,Shipping Delay,0.6481,0,2026-08-27 22:32:33
12046,918,Customer support resolved my billing issue in 5 minutes.,Call Center Note,Shipping Delay,0.3941,1,2026-09-04 06:29:33
12047,116,App keeps crashing during checkout payment step!,Mobile App,UI Ergonomics,0.978,0,2026-09-01 15:11:33
12048,417,Love the new design update! Very smooth.,Mobile App,UI Ergonomics,0.1419,1,2026-09-12 04:34:33
12049,929,App keeps crashing during checkout payment step!,Web Review,UI Ergonomics,0.8602,0,2026-08-14 05:43:33
12050,431,"Great quality product, highly recommended!",Mobile App,App Crash,0.2919,1,2026-08-24 20:23:33
12051,259,App keeps crashing during checkout payment step!,Twitter,General Praise,0.6512,0,2026-09-03 21:34:33
12052,314,Love the new design update! Very smooth.,Email Support,Shipping Delay,0.2385,1,2026-09-10 14:57:33
12053,278,Customer support resolved my billing issue in 5 minutes.,Call Center Note,App Crash,0.1677,1,2026-08-21 18:47:33
12054,130,App keeps crashing during checkout payment step!,Web Review,App Crash,0.9146,0,2026-08-27 10:43:33
12055,371,"Great quality product, highly recommended!",Call Center Note,Shipping Delay,0.3636,1,2026-08-14 19:31:33
12056,581,"Great quality product, highly recommended!",Mobile App,General Praise,0.0114,1,2026-08-20 02:04:33
12057,880,Love the new design update! Very smooth.,Call Center Note,General Praise,0.2158,1,2026-09-06 10:04:33
12058,328,App keeps crashing during checkout payment step!,Mobile App,UI Ergonomics,0.606,0,2026-08-16 12:51:33
12059,525,System latency is terrible after the latest update.,Call Center Note,UI Ergonomics,0.7858,0,2026-08-19 15:13:33
12060,580,Love the new design update! Very smooth.,Email Support,App Crash,0.1246,1,2026-08-28 05:05:33
12061,784,"Great quality product, highly recommended!",Mobile App,UI Ergonomics,0.3828,1,2026-09-04 22:41:33
12062,627,Customer support resolved my billing issue in 5 minutes.,Twitter,App Crash,0.0503,1,2026-08-23 18:46:33
12063,389,Love the new design update! Very smooth.,Call Center Note,Billing Defect,0.2869,1,2026-08-24 21:14:33
12064,408,"Double charged on my credit card, fix this immediately!",Email Support,General Praise,0.892,0,2026-09-03 13:12:33
12065,234,"Great quality product, highly recommended!",Email Support,UI Ergonomics,0.304,1,2026-08-30 13:45:33
12066,918,Love the new design update! Very smooth.,Web Review,General Praise,0.2992,1,2026-08-15 16:51:33
12067,749,Customer support resolved my billing issue in 5 minutes.,Mobile App,App Crash,0.0057,1,2026-08-20 21:14:33
12068,595,App keeps crashing during checkout payment step!,Email Support,App Crash,0.8288,0,2026-09-11 03:08:33
12069,319,Fast shipping and nice packaging.,Web Review,Product Quality,0.1808,1,2026-08-25 11:28:33
12070,771,Love the new design update! Very smooth.,Call Center Note,Shipping Delay,0.298,1,2026-08-28 20:47:33
12071,926,Customer support resolved my billing issue in 5 minutes.,Web Review,Product Quality,0.1021,1,2026-09-03 06:50:33
12072,369,"Great quality product, highly recommended!",Mobile App,Shipping Delay,0.3053,1,2026-09-01 22:17:33
12073,568,Customer support resolved my billing issue in 5 minutes.,Mobile App,Billing Defect,0.0378,1,2026-09-07 13:40:33
12074,414,Customer support resolved my billing issue in 5 minutes.,Web Review,UI Ergonomics,0.3493,1,2026-09-07 16:45:33
12075,616,Love the new design update! Very smooth.,Twitter,UI Ergonomics,0.3865,1,2026-09-05 18:27:33
12076,303,"Double charged on my credit card, fix this immediately!",Email Support,Product Quality,0.9104,0,2026-09-09 20:47:33
12077,471,Love the new design update! Very smooth.,Call Center Note,App Crash,0.3201,1,2026-09-06 16:16:33
12078,269,"Double charged on my credit card, fix this immediately!",Call Center Note,App Crash,0.6401,0,2026-08-20 10:29:33
12079,385,Fast shipping and nice packaging.,Mobile App,UI Ergonomics,0.3433,1,2026-08-27 00:16:33
12080,587,"Major outage across the platform, unable to log in.",Web Review,Shipping Delay,0.9888,0,2026-08-19 17:05:33
12081,357,"Great quality product, highly recommended!",Call Center Note,General Praise,0.0001,1,2026-08-27 16:46:33
12082,168,"Major outage across the platform, unable to log in.",Mobile App,UI Ergonomics,0.8376,0,2026-08-19 21:39:33
12083,926,"Double charged on my credit card, fix this immediately!",Twitter,UI Ergonomics,0.9058,0,2026-08-20 18:34:33
12084,354,Fast shipping and nice packaging.,Email Support,Billing Defect,0.2366,1,2026-08-23 19:36:33
12085,511,"Great quality product, highly recommended!",Mobile App,General Praise,0.0562,1,2026-09-09 04:24:33
12086,245,Customer support resolved my billing issue in 5 minutes.,Email Support,Shipping Delay,0.0823,1,2026-08-14 00:10:33
12087,890,"Great quality product, highly recommended!",Call Center Note,UI Ergonomics,0.2097,1,2026-08-24 02:01:33
12088,654,"Great quality product, highly recommended!",Call Center Note,UI Ergonomics,0.3289,1,2026-08-20 12:16:33
12089,141,Package arrived damaged and customer support is ignoring my emails.,Web Review,Shipping Delay,0.9501,0,2026-08-18 15:39:33
12090,997,Fast shipping and nice packaging.,Web Review,Shipping Delay,0.234,1,2026-08-23 17:46:33
12091,717,Love the new design update! Very smooth.,Call Center Note,Shipping Delay,0.399,1,2026-08-24 11:58:33
12092,542,Fast shipping and nice packaging.,Web Review,Billing Defect,0.3347,1,2026-09-11 13:20:33
12093,850,Package arrived damaged and customer support is ignoring my emails.,Email Support,Shipping Delay,0.9369,0,2026-09-11 15:45:33
12094,357,Fast shipping and nice packaging.,Email Support,Billing Defect,0.2668,1,2026-08-14 02:32:33
12095,606,System latency is terrible after the latest update.,Twitter,Product Quality,0.6971,0,2026-09-02 06:12:33
12096,946,Love the new design update! Very smooth.,Web Review,Product Quality,0.3989,1,2026-09-10 03:01:33
12097,991,Fast shipping and nice packaging.,Web Review,Billing Defect,0.2427,1,2026-09-09 21:35:33
12098,220,App keeps crashing during checkout payment step!,Twitter,Shipping Delay,0.8303,0,2026-09-08 22:03:33
12099,835,Fast shipping and nice packaging.,Mobile App,Shipping Delay,0.3261,1,2026-09-11 23:12:33
12100,635,Fast shipping and nice packaging.,Mobile App,UI Ergonomics,0.2293,1,2026-09-11 02:29:33
12101,126,Fast shipping and nice packaging.,Twitter,Product Quality,0.2676,1,2026-08-21 17:49:33
12102,522,Package arrived damaged and customer support is ignoring my emails.,Mobile App,General Praise,0.6395,0,2026-09-03 07:10:33
12103,799,"Great quality product, highly recommended!",Email Support,Shipping Delay,0.1434,1,2026-08-24 20:03:33
12104,815,App keeps crashing during checkout payment step!,Email Support,App Crash,0.7298,0,2026-08-23 01:06:33
12105,871,"Great quality product, highly recommended!",Email Support,App Crash,0.2963,1,2026-09-05 06:22:33
12106,651,"Great quality product, highly recommended!",Twitter,Shipping Delay,0.1407,1,2026-08-27 10:28:33
12107,420,App keeps crashing during checkout payment step!,Call Center Note,UI Ergonomics,0.8558,0,2026-09-11 14:53:33
12108,976,System latency is terrible after the latest update.,Web Review,Shipping Delay,0.6809,0,2026-08-28 20:30:33
12109,272,"Great quality product, highly recommended!",Email Support,Billing Defect,0.3019,1,2026-08-18 14:10:33
12110,817,Package arrived damaged and customer support is ignoring my emails.,Call Center Note,Shipping Delay,0.9635,0,2026-09-07 23:59:33
12111,177,Fast shipping and nice packaging.,Twitter,Billing Defect,0.2474,1,2026-08-17 15:18:33
12112,249,Fast shipping and nice packaging.,Email Support,Product Quality,0.3409,1,2026-08-29 14:51:33
12113,853,System latency is terrible after the latest update.,Email Support,Product Quality,0.6415,0,2026-09-08 11:07:33
12114,553,"Great quality product, highly recommended!",Mobile App,App Crash,0.3998,1,2026-09-07 10:57:33
12115,329,Package arrived damaged and customer support is ignoring my emails.,Twitter,App Crash,0.6105,0,2026-08-23 19:05:33
12116,403,Customer support resolved my billing issue in 5 minutes.,Twitter,Billing Defect,0.0582,1,2026-09-10 09:07:33
12117,664,Fast shipping and nice packaging.,Call Center Note,App Crash,0.1658,1,2026-09-01 06:47:33
12118,742,"Major outage across the platform, unable to log in.",Call Center Note,UI Ergonomics,0.8324,0,2026-08-25 10:02:33
12119,369,"Great quality product, highly recommended!",Web Review,Shipping Delay,0.3214,1,2026-08-30 02:33:33
12120,465,Customer support resolved my billing issue in 5 minutes.,Mobile App,General Praise,0.1281,1,2026-08-19 15:19:33
12121,692,"Double charged on my credit card, fix this immediately!",Twitter,Billing Defect,0.9182,0,2026-09-05 14:41:33
12122,946,"Great quality product, highly recommended!",Call Center Note,App Crash,0.0419,1,2026-08-29 08:53:33
12123,688,Customer support resolved my billing issue in 5 minutes.,Mobile App,UI Ergonomics,0.1861,1,2026-09-10 16:19:33
12124,275,Fast shipping and nice packaging.,Mobile App,Product Quality,0.0259,1,2026-09-02 22:15:33
12125,588,Love the new design update! Very smooth.,Twitter,Billing Defect,0.3583,1,2026-08-29 15:31:33
12126,845,Package arrived damaged and customer support is ignoring my emails.,Mobile App,General Praise,0.8279,0,2026-09-09 17:18:33
12127,320,Customer support resolved my billing issue in 5 minutes.,Web Review,Shipping Delay,0.3945,1,2026-09-07 00:29:33
